Participant,Condition,Segment_ID,ROI,abs_power,relative_power
V01,Binaural,51,Occipital_Visual,1.2935992226398786e-12,1.659667181661936
V01,Binaural,51,Gonzalez,1.0492335274160189e-12,1.3461498900703444
V01,Binaural,52,Frontal,4.783376152282929e-13,0.7452675429695234
V01,Binaural,52,Auditory,5.427347895005057e-13,0.8456007016343022
V01,Binaural,52,Occipital_Visual,1.0688069168980478e-12,1.6652403647688823
V01,Binaural,52,Gonzalez,8.664794597744469e-13,1.3500067681515389
V01,Binaural,53,Frontal,3.998615746049552e-13,0.951819319698452
V01,Binaural,53,Auditory,3.7255784650539057e-13,0.8868262882209106
V01,Binaural,53,Occipital_Visual,6.168955291044839e-13,1.4684408808657006
V01,Binaural,53,Gonzalez,5.675728868057761e-13,1.3510346412567387
V01,Binaural,54,Frontal,2.986499092261495e-13,0.3258373990114372
V01,Binaural,54,Auditory,7.032497689839948e-13,0.7672698651571371
V01,Binaural,54,Occipital_Visual,1.5825476278728374e-12,1.7266142963644173
V01,Binaural,54,Gonzalez,7.494245632353257e-13,0.8176481656151121
V01,Binaural,55,Frontal,4.396775563954959e-13,0.5159714525115927
V01,Binaural,55,Auditory,6.977352216259005e-13,0.8188078980474016
V01,Binaural,55,Occipital_Visual,1.5555204502343087e-12,1.8254380612435208
V01,Binaural,55,Gonzalez,1.1004479777994644e-12,1.2914003302181087
V01,Binaural,56,Frontal,1.8656525582966719e-13,0.42093272396988857
V01,Binaural,56,Auditory,5.79507548236724e-13,1.3074979569781504
V01,Binaural,56,Occipital_Visual,7.248072488423088e-13,1.6353264076504344
V01,Binaural,56,Gonzalez,5.891993184929438e-13,1.3293647468898024
V01,Binaural,57,Frontal,4.3935608409648905e-13,1.3144472672278296
V01,Binaural,57,Auditory,3.0844425035667284e-13,0.9227906853895437
V01,Binaural,57,Occipital_Visual,2.606302394282691e-13,0.7797427152464027
V01,Binaural,57,Gonzalez,4.129647601745692e-13,1.2354908014740207
V01,Binaural,58,Frontal,3.924643989553032e-13,0.9315466674053293
V01,Binaural,58,Auditory,3.205500481118288e-13,0.7608520157498407
V01,Binaural,58,Occipital_Visual,5.360237633450063e-13,1.2722966763947707
V01,Binaural,58,Gonzalez,5.20957587818261e-13,1.2365358643571884
V01,Binaural,59,Frontal,5.735558914533201e-13,0.6577628934936695
V01,Binaural,59,Auditory,6.096807756170475e-13,0.6991914773313282
V01,Binaural,59,Occipital_Visual,1.927025291974544e-12,2.2099428334227462
V01,Binaural,59,Gonzalez,1.1045986849210021e-12,1.266771099328989
V02,Binaural,1,Frontal,7.102222323060998e-13,0.7559429304226245
V02,Binaural,1,Auditory,1.2832374496231048e-12,1.3658461168504503
V02,Binaural,1,Occipital_Visual,1.6448635505322345e-12,1.7507519702632954
V02,Binaural,1,Gonzalez,1.3417826320963498e-12,1.4281601571435143
